user_id,session_id,timestamp,page_visited,product_id,action,duration_seconds,source,device,location
U080,SU080_05,2025-03-22 06:46:19,Catégorie: Thés bio,,click,49,organic,mobile,Luxembourg
U080,SU080_05,2025-03-22 06:47:20,Produit: Thé noir Darjeeling bio (promo),P999,view,79,organic,mobile,Luxembourg
U080,SU080_05,2025-03-22 06:49:05,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,24,organic,mobile,Luxembourg
U080,SU080_05,2025-03-22 06:49:56,Produit: Thé noir Darjeeling bio (promo),P999,purchase,61,organic,mobile,Luxembourg
U081,SU081_02,2025-03-11 23:14:01,Produit: Maté bio,P105,view,60,direct,desktop,France
U081,SU081_02,2025-03-11 23:15:11,Catégorie: Thés bio,,click,32,direct,desktop,France
U081,SU081_02,2025-03-11 23:16:07,Produit: Maté bio,P105,view,45,direct,desktop,France
U081,SU081_02,2025-03-11 23:17:04,Produit: Maté bio,P105,add_to_cart,38,direct,desktop,France
U081,SU081_02,2025-03-11 23:17:48,Produit: Maté bio,P105,purchase,83,direct,desktop,France
U081,SU081_02,2025-03-21 22:07:13,Produit: Thé noir Darjeeling bio (promo),P999,view,76,organic,mobile,France
U081,SU081_02,2025-03-21 22:08:36,Catégorie: Thés bio,,click,6,organic,mobile,France
U081,SU081_02,2025-03-21 22:08:59,Produit: Thé noir Darjeeling bio (promo),P999,view,52,organic,mobile,France
U081,SU081_02,2025-03-21 22:10:05,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,30,organic,mobile,France
U081,SU081_02,2025-03-21 22:11:02,Produit: Thé noir Darjeeling bio (promo),P999,purchase,88,organic,mobile,France
U082,SU082_01,2025-03-10 08:37:23,Produit: Infusion menthe bio,P104,view,65,organic,tablet,Belgique
U082,SU082_01,2025-03-10 08:38:41,Catégorie: Thés bio,,click,44,organic,tablet,Belgique
U082,SU082_01,2025-03-10 08:39:34,Produit: Infusion menthe bio,P104,view,17,organic,tablet,Belgique
U082,SU082_01,2025-03-10 08:40:08,Produit: Infusion menthe bio,P104,add_to_cart,27,organic,tablet,Belgique
U082,SU082_01,2025-03-28 17:05:43,Produit: Rooibos bio,P103,view,67,organic,desktop,Belgique
U082,SU082_01,2025-03-28 17:07:12,Catégorie: Thés bio,,click,41,organic,desktop,Belgique
U082,SU082_01,2025-03-28 17:08:13,Produit: Rooibos bio,P103,view,20,organic,desktop,Belgique
U082,SU082_01,2025-03-28 17:08:58,Produit: Rooibos bio,P103,add_to_cart,15,organic,desktop,Belgique
U082,SU082_01,2025-03-28 17:09:41,Produit: Rooibos bio,P103,purchase,68,organic,desktop,Belgique
U082,SU082_02,2025-03-24 12:11:16,Produit: Infusion menthe bio,P104,view,47,direct,desktop,Belgique
U082,SU082_02,2025-03-24 12:12:13,Catégorie: Thés bio,,click,21,direct,desktop,Belgique
U082,SU082_02,2025-03-24 12:12:51,Produit: Infusion menthe bio,P104,view,57,direct,desktop,Belgique
U082,SU082_02,2025-04-03 16:16:44,Produit: Thé blanc Bai Mu Dan ,P102,view,88,facebook_ads,tablet,Belgique,
U082,SU082_02,2025-04-03 16:18:35,Catégorie: Thés bio,,click,33,facebook_ads,tablet,Belgique
U082,SU082_02,2025-04-03 16:19:27,Produit: Thé blanc Bai Mu Dan ,P102,view,68,facebook_ads,tablet,Belgique,
U082,SU082_02,2025-04-03 16:21:00,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,59,facebook_ads,tablet,Belgique,
U082,SU082_02,2025-04-06 07:00:24,Produit: Thé noir Darjeeling bio (promo),P999,view,39,facebook_ads,desktop,Belgique
U082,SU082_02,2025-04-06 07:01:23,Catégorie: Thés bio,,click,89,facebook_ads,desktop,Belgique
U082,SU082_02,2025-04-06 07:03:07,Produit: Thé noir Darjeeling bio (promo),P999,view,15,facebook_ads,desktop,Belgique
U082,SU082_02,2025-04-06 07:03:35,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,14,facebook_ads,desktop,Belgique
U082,SU082_02,2025-04-06 07:04:14,Produit: Thé noir Darjeeling bio (promo),P999,purchase,12,facebook_ads,desktop,Belgique
U082,SU082_03,2025-03-30 19:14:41,Produit: Thé blanc Bai Mu Dan ,P102,view,31,direct,mobile,Belgique,
U082,SU082_03,2025-03-30 19:15:31,Catégorie: Thés bio,,click,74,direct,mobile,Belgique
U082,SU082_03,2025-03-30 19:17:13,Produit: Thé blanc Bai Mu Dan ,P102,view,85,direct,mobile,Belgique,
U082,SU082_03,2025-03-30 19:18:58,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,51,direct,mobile,Belgique,
U082,SU082_03,2025-03-30 19:20:02,Produit: Thé blanc Bai Mu Dan ,P102,purchase,84,direct,mobile,Belgique,
U082,SU082_04,2025-03-07 21:51:17,Produit: Infusion menthe bio,P104,view,42,direct,tablet,Belgique
U082,SU082_04,2025-03-07 21:52:20,Catégorie: Thés bio,,click,36,direct,tablet,Belgique
U082,SU082_04,2025-03-07 21:53:03,Produit: Infusion menthe bio,P104,view,10,direct,tablet,Belgique
U082,SU082_04,2025-03-28 21:28:30,Produit: Thé blanc Bai Mu Dan ,P102,view,35,direct,desktop,Belgique,
U082,SU082_04,2025-03-28 21:29:21,Catégorie: Thés bio,,click,64,direct,desktop,Belgique
U082,SU082_04,2025-03-28 21:30:30,Produit: Thé blanc Bai Mu Dan ,P102,view,30,direct,desktop,Belgique,
U082,SU082_04,2025-03-28 21:31:29,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,38,direct,desktop,Belgique,
U082,SU082_04,2025-04-03 01:53:28,Produit: Thé noir Darjeeling bio (promo),P999,view,67,organic,desktop,Belgique
U082,SU082_04,2025-04-03 01:54:58,Catégorie: Thés bio,,click,81,organic,desktop,Belgique
U082,SU082_04,2025-04-03 01:56:43,Produit: Thé noir Darjeeling bio (promo),P999,view,25,organic,desktop,Belgique
U082,SU082_05,2025-03-19 15:26:59,Produit: Thé vert Sencha,P101,view,74,direct,mobile,Belgique
U082,SU082_05,2025-03-19 15:28:37,Catégorie: Thés bio,,click,68,direct,mobile,Belgique
U082,SU082_05,2025-03-21 05:25:37,Produit: Thé noir Darjeeling bio (promo),P999,view,48,direct,desktop,Belgique
U082,SU082_05,2025-03-21 05:26:32,Catégorie: Thés bio,,click,75,direct,desktop,Belgique
U082,SU082_05,2025-03-21 05:28:09,Produit: Thé noir Darjeeling bio (promo),P999,view,66,direct,desktop,Belgique
U083,SU083_01,2025-03-17 01:02:32,Produit: Thé vert Sencha,P101,view,20,direct,tablet,France
U083,SU083_01,2025-03-17 01:03:00,Catégorie: Thés bio,,click,17,direct,tablet,France
U083,SU083_01,2025-03-17 01:03:34,Produit: Thé vert Sencha,P101,view,41,direct,tablet,France
U083,SU083_01,2025-03-17 01:04:27,Produit: Thé vert Sencha,P101,add_to_cart,65,direct,tablet,France
U083,SU083_01,2025-03-20 02:40:58,Produit: Thé noir Darjeeling bio (promo),P999,view,84,direct,mobile,France
U083,SU083_01,2025-03-20 02:42:37,Catégorie: Thés bio,,click,27,direct,mobile,France
U083,SU083_01,2025-03-20 02:43:12,Produit: Thé noir Darjeeling bio (promo),P999,view,62,direct,mobile,France
U083,SU083_01,2025-03-20 02:44:30,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,86,direct,mobile,France
U083,SU083_01,2025-03-20 02:46:01,Produit: Thé noir Darjeeling bio (promo),P999,purchase,68,direct,mobile,France
U083,SU083_01,2025-03-30 08:12:04,Produit: Thé vert Sencha,P101,view,74,organic,desktop,France
U083,SU083_01,2025-03-30 08:13:44,Catégorie: Thés bio,,click,23,organic,desktop,France
U083,SU083_01,2025-03-30 08:14:17,Produit: Thé vert Sencha,P101,view,28,organic,desktop,France
U083,SU083_03,2025-03-26 23:23:59,Produit: Thé vert Sencha,P101,view,24,direct,mobile,France
U083,SU083_03,2025-03-26 23:24:46,Catégorie: Thés bio,,click,80,direct,mobile,France
U083,SU083_03,2025-03-26 23:26:26,Produit: Thé vert Sencha,P101,view,27,direct,mobile,France
U083,SU083_05,2025-03-10 12:03:58,Produit: Thé noir Darjeeling bio (promo),P999,view,17,direct,tablet,France
U083,SU083_05,2025-03-10 12:04:20,Catégorie: Thés bio,,click,46,direct,tablet,France
U083,SU083_05,2025-03-10 12:05:24,Produit: Thé noir Darjeeling bio (promo),P999,view,46,direct,tablet,France
U083,SU083_05,2025-03-10 12:06:32,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,72,direct,tablet,France
U084,SU084_02,2025-03-18 06:44:35,Produit: Maté bio,P105,view,43,direct,desktop,France
U084,SU084_02,2025-03-18 06:45:42,Catégorie: Thés bio,,click,80,direct,desktop,France
U084,SU084_02,2025-03-29 01:36:22,Produit: Rooibos bio,P103,view,37,organic,mobile,France
U084,SU084_02,2025-03-29 01:37:11,Catégorie: Thés bio,,click,29,organic,mobile,France
U084,SU084_02,2025-03-29 01:37:51,Produit: Rooibos bio,P103,view,22,organic,mobile,France
U084,SU084_02,2025-03-29 08:43:49,Produit: Infusion menthe bio,P104,view,82,direct,desktop,France
U084,SU084_02,2025-03-29 08:45:39,Catégorie: Thés bio,,click,79,direct,desktop,France
U084,SU084_02,2025-04-04 22:06:15,Produit: Thé noir Darjeeling bio (promo),P999,view,38,direct,desktop,France
U084,SU084_02,2025-04-04 22:07:03,Catégorie: Thés bio,,click,36,direct,desktop,France
U084,SU084_02,2025-04-04 22:08:04,Produit: Thé noir Darjeeling bio (promo),P999,view,75,direct,desktop,France
U084,SU084_02,2025-04-04 22:09:26,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,85,direct,desktop,France
U084,SU084_02,2025-04-04 22:11:02,Produit: Thé noir Darjeeling bio (promo),P999,purchase,43,direct,desktop,France
U084,SU084_04,2025-03-12 13:37:02,Produit: Thé noir Darjeeling bio (promo),P999,view,46,direct,tablet,France
U084,SU084_04,2025-03-12 13:38:06,Catégorie: Thés bio,,click,84,direct,tablet,France
U084,SU084_04,2025-03-12 13:39:53,Produit: Thé noir Darjeeling bio (promo),P999,view,46,direct,tablet,France
U084,SU084_04,2025-03-12 13:40:45,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,13,direct,tablet,France
U084,SU084_04,2025-03-12 13:41:10,Produit: Thé noir Darjeeling bio (promo),P999,purchase,87,direct,tablet,France
U085,SU085_01,2025-03-27 14:34:37,Produit: Rooibos bio,P103,view,14,facebook_ads,tablet,France
U085,SU085_01,2025-03-27 14:35:12,Catégorie: Thés bio,,click,49,facebook_ads,tablet,France
U085,SU085_01,2025-03-27 14:36:14,Produit: Rooibos bio,P103,view,43,facebook_ads,tablet,France
U085,SU085_01,2025-03-27 14:37:13,Produit: Rooibos bio,P103,add_to_cart,77,facebook_ads,tablet,France
U085,SU085_02,2025-03-09 22:50:28,Produit: Rooibos bio,P103,view,56,direct,mobile,France
U085,SU085_02,2025-03-09 22:51:36,Catégorie: Thés bio,,click,82,direct,mobile,France
U085,SU085_02,2025-03-09 22:53:27,Produit: Rooibos bio,P103,view,71,direct,mobile,France
U085,SU085_02,2025-03-09 22:54:50,Produit: Rooibos bio,P103,add_to_cart,58,direct,mobile,France
U085,SU085_02,2025-03-21 18:56:36,Produit: Thé vert Sencha,P101,view,35,facebook_ads,desktop,France
U085,SU085_02,2025-03-21 18:57:38,Catégorie: Thés bio,,click,90,facebook_ads,desktop,France
U085,SU085_02,2025-03-21 18:59:25,Produit: Thé vert Sencha,P101,view,10,facebook_ads,desktop,France
U085,SU085_03,2025-03-23 00:12:51,Produit: Thé vert Sencha,P101,view,25,organic,desktop,France
U085,SU085_03,2025-03-23 00:13:26,Catégorie: Thés bio,,click,74,organic,desktop,France
U085,SU085_03,2025-04-03 18:46:45,Produit: Maté bio,P105,view,70,direct,tablet,France
U085,SU085_03,2025-04-03 18:48:08,Catégorie: Thés bio,,click,15,direct,tablet,France
U085,SU085_03,2025-04-03 18:48:31,Produit: Maté bio,P105,view,87,direct,tablet,France
U085,SU085_03,2025-04-06 10:12:54,Produit: Maté bio,P105,view,6,organic,tablet,France
U085,SU085_03,2025-04-06 10:13:24,Catégorie: Thés bio,,click,23,organic,tablet,France
U085,SU085_03,2025-04-06 10:13:55,Produit: Maté bio,P105,view,9,organic,tablet,France
U085,SU085_03,2025-04-06 10:14:22,Produit: Maté bio,P105,add_to_cart,78,organic,tablet,France
U085,SU085_03,2025-04-06 10:16:00,Produit: Maté bio,P105,purchase,18,organic,tablet,France
U085,SU085_04,2025-03-25 05:22:53,Produit: Rooibos bio,P103,view,26,direct,tablet,France
U085,SU085_04,2025-03-25 05:23:31,Catégorie: Thés bio,,click,52,direct,tablet,France
U086,SU086_01,2025-03-08 23:33:11,Produit: Thé vert Sencha,P101,view,13,organic,tablet,France
U086,SU086_01,2025-03-08 23:33:43,Catégorie: Thés bio,,click,24,organic,tablet,France
U086,SU086_01,2025-03-08 23:34:20,Produit: Thé vert Sencha,P101,view,31,organic,tablet,France
U086,SU086_01,2025-03-08 23:35:13,Produit: Thé vert Sencha,P101,add_to_cart,64,organic,tablet,France
U086,SU086_01,2025-03-08 23:36:39,Produit: Thé vert Sencha,P101,purchase,75,organic,tablet,France
U086,SU086_01,2025-03-14 20:47:06,Produit: Rooibos bio,P103,view,8,direct,mobile,France
U086,SU086_01,2025-03-14 20:47:42,Catégorie: Thés bio,,click,81,direct,mobile,France
U086,SU086_01,2025-03-14 20:49:25,Produit: Rooibos bio,P103,view,73,direct,mobile,France
U086,SU086_01,2025-03-14 20:50:52,Produit: Rooibos bio,P103,add_to_cart,58,direct,mobile,France
U086,SU086_01,2025-03-14 20:52:10,Produit: Rooibos bio,P103,purchase,58,direct,mobile,France
U086,SU086_02,2025-03-20 05:39:51,Produit: Thé blanc Bai Mu Dan ,P102,view,73,direct,desktop,France,
U086,SU086_02,2025-03-20 05:41:26,Catégorie: Thés bio,,click,45,direct,desktop,France
U086,SU086_02,2025-03-20 05:42:38,Produit: Thé blanc Bai Mu Dan ,P102,view,55,direct,desktop,France,
U086,SU086_02,2025-03-20 05:43:40,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,14,direct,desktop,France,
U086,SU086_02,2025-03-20 05:44:13,Produit: Thé blanc Bai Mu Dan ,P102,purchase,26,direct,desktop,France,
U086,SU086_02,2025-04-05 18:37:10,Produit: Thé noir Darjeeling bio (promo),P999,view,29,direct,desktop,France
U086,SU086_02,2025-04-05 18:37:51,Catégorie: Thés bio,,click,5,direct,desktop,France
U086,SU086_02,2025-04-05 18:38:07,Produit: Thé noir Darjeeling bio (promo),P999,view,52,direct,desktop,France
U086,SU086_02,2025-04-05 18:39:09,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,32,direct,desktop,France
U086,SU086_02,2025-04-05 18:39:54,Produit: Thé noir Darjeeling bio (promo),P999,purchase,87,direct,desktop,France
U086,SU086_03,2025-03-10 04:20:35,Produit: Thé vert Sencha,P101,view,80,organic,desktop,France
U086,SU086_03,2025-03-10 04:22:16,Catégorie: Thés bio,,click,48,organic,desktop,France
U086,SU086_03,2025-03-10 04:23:30,Produit: Thé vert Sencha,P101,view,86,organic,desktop,France
U086,SU086_03,2025-03-10 04:25:21,Produit: Thé vert Sencha,P101,add_to_cart,7,organic,desktop,France
U086,SU086_04,2025-03-20 23:44:56,Produit: Maté bio,P105,view,9,facebook_ads,desktop,France
U086,SU086_04,2025-03-20 23:45:31,Catégorie: Thés bio,,click,32,facebook_ads,desktop,France
U086,SU086_04,2025-04-04 05:32:37,Produit: Thé noir Darjeeling bio (promo),P999,view,78,direct,mobile,France
U086,SU086_04,2025-04-04 05:34:06,Catégorie: Thés bio,,click,29,direct,mobile,France
U086,SU086_04,2025-04-04 05:34:42,Produit: Thé noir Darjeeling bio (promo),P999,view,9,direct,mobile,France
U086,SU086_05,2025-03-21 23:06:31,Produit: Thé vert Sencha,P101,view,73,facebook_ads,desktop,France
U086,SU086_05,2025-03-21 23:08:11,Catégorie: Thés bio,,click,13,facebook_ads,desktop,France
U086,SU086_05,2025-03-21 23:08:41,Produit: Thé vert Sencha,P101,view,16,facebook_ads,desktop,France
U086,SU086_05,2025-03-21 23:09:19,Produit: Thé vert Sencha,P101,add_to_cart,10,facebook_ads,desktop,France
U086,SU086_05,2025-03-21 23:09:50,Produit: Thé vert Sencha,P101,purchase,10,facebook_ads,desktop,France
U086,SU086_05,2025-03-29 22:39:24,Produit: Thé noir Darjeeling bio (promo),P999,view,15,facebook_ads,desktop,France
U086,SU086_05,2025-03-29 22:40:07,Catégorie: Thés bio,,click,9,facebook_ads,desktop,France
U086,SU086_05,2025-03-29 22:40:28,Produit: Thé noir Darjeeling bio (promo),P999,view,27,facebook_ads,desktop,France
U087,SU087_01,2025-03-25 21:36:03,Produit: Thé blanc Bai Mu Dan ,P102,view,26,direct,tablet,Belgique,
U087,SU087_01,2025-03-25 21:36:53,Catégorie: Thés bio,,click,74,direct,tablet,Belgique
U087,SU087_01,2025-03-25 21:38:29,Produit: Thé blanc Bai Mu Dan ,P102,view,35,direct,tablet,Belgique,
U087,SU087_01,2025-03-25 21:39:10,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,49,direct,tablet,Belgique,
U087,SU087_01,2025-03-25 21:40:17,Produit: Thé blanc Bai Mu Dan ,P102,purchase,12,direct,tablet,Belgique,
U087,SU087_01,2025-03-31 22:05:08,Produit: Thé vert Sencha,P101,view,32,organic,desktop,Belgique
U087,SU087_01,2025-03-31 22:06:10,Catégorie: Thés bio,,click,66,organic,desktop,Belgique
U087,SU087_01,2025-03-31 22:07:21,Produit: Thé vert Sencha,P101,view,55,organic,desktop,Belgique
U087,SU087_01,2025-03-31 22:08:25,Produit: Thé vert Sencha,P101,add_to_cart,69,organic,desktop,Belgique
U087,SU087_02,2025-03-20 04:05:06,Produit: Thé vert Sencha,P101,view,83,facebook_ads,tablet,Belgique
U087,SU087_02,2025-03-20 04:06:56,Catégorie: Thés bio,,click,22,facebook_ads,tablet,Belgique
U087,SU087_02,2025-03-20 04:07:45,Produit: Thé vert Sencha,P101,view,82,facebook_ads,tablet,Belgique
U087,SU087_02,2025-03-20 04:09:33,Produit: Thé vert Sencha,P101,add_to_cart,54,facebook_ads,tablet,Belgique
U087,SU087_02,2025-03-20 04:10:43,Produit: Thé vert Sencha,P101,purchase,49,facebook_ads,tablet,Belgique
U087,SU087_04,2025-03-12 07:10:59,Produit: Thé blanc Bai Mu Dan ,P102,view,60,direct,tablet,Belgique,
U087,SU087_04,2025-03-12 07:12:07,Catégorie: Thés bio,,click,67,direct,tablet,Belgique
U087,SU087_04,2025-03-30 08:14:31,Produit: Thé vert Sencha,P101,view,53,direct,desktop,Belgique
U087,SU087_04,2025-03-30 08:15:50,Catégorie: Thés bio,,click,9,direct,desktop,Belgique
U087,SU087_05,2025-03-31 15:34:46,Produit: Thé vert Sencha,P101,view,28,facebook_ads,mobile,Belgique
U087,SU087_05,2025-03-31 15:35:19,Catégorie: Thés bio,,click,77,facebook_ads,mobile,Belgique
U087,SU087_05,2025-03-31 15:36:45,Produit: Thé vert Sencha,P101,view,77,facebook_ads,mobile,Belgique
U087,SU087_05,2025-03-31 15:38:21,Produit: Thé vert Sencha,P101,add_to_cart,65,facebook_ads,mobile,Belgique
U087,SU087_05,2025-03-31 15:39:49,Produit: Thé vert Sencha,P101,purchase,80,facebook_ads,mobile,Belgique
U088,SU088_01,2025-04-06 19:57:40,Produit: Thé noir Darjeeling bio (promo),P999,view,64,organic,desktop,France
U088,SU088_01,2025-04-06 19:58:50,Catégorie: Thés bio,,click,48,organic,desktop,France
U088,SU088_01,2025-04-06 20:00:08,Produit: Thé noir Darjeeling bio (promo),P999,view,89,organic,desktop,France
U088,SU088_01,2025-04-06 20:01:54,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,66,organic,desktop,France
U088,SU088_01,2025-04-06 20:03:14,Produit: Thé noir Darjeeling bio (promo),P999,purchase,18,organic,desktop,France
U088,SU088_02,2025-03-24 21:33:57,Produit: Thé noir Darjeeling bio (promo),P999,view,53,direct,tablet,France
U088,SU088_02,2025-03-24 21:35:02,Catégorie: Thés bio,,click,61,direct,tablet,France
U088,SU088_02,2025-03-24 21:36:22,Produit: Thé noir Darjeeling bio (promo),P999,view,26,direct,tablet,France
U088,SU088_02,2025-03-24 21:37:12,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,46,direct,tablet,France
U088,SU088_02,2025-03-24 21:38:04,Produit: Thé noir Darjeeling bio (promo),P999,purchase,79,direct,tablet,France
U088,SU088_02,2025-04-03 08:40:16,Produit: Rooibos bio,P103,view,73,organic,mobile,France
U088,SU088_02,2025-04-03 08:41:49,Catégorie: Thés bio,,click,81,organic,mobile,France
U088,SU088_02,2025-04-03 08:43:39,Produit: Rooibos bio,P103,view,37,organic,mobile,France
U088,SU088_02,2025-04-04 20:37:38,Produit: Thé noir Darjeeling bio (promo),P999,view,52,direct,desktop,France
U088,SU088_02,2025-04-04 20:38:38,Catégorie: Thés bio,,click,52,direct,desktop,France
U088,SU088_02,2025-04-04 20:39:44,Produit: Thé noir Darjeeling bio (promo),P999,view,58,direct,desktop,France
U088,SU088_02,2025-04-04 20:40:49,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,27,direct,desktop,France
U088,SU088_02,2025-04-04 20:41:23,Produit: Thé noir Darjeeling bio (promo),P999,purchase,31,direct,desktop,France
U088,SU088_05,2025-03-08 20:09:27,Produit: Infusion menthe bio,P104,view,79,organic,desktop,France
U088,SU088_05,2025-03-08 20:10:58,Catégorie: Thés bio,,click,18,organic,desktop,France
U088,SU088_05,2025-03-08 20:11:23,Produit: Infusion menthe bio,P104,view,56,organic,desktop,France
U088,SU088_05,2025-03-18 23:26:16,Produit: Thé vert Sencha,P101,view,61,facebook_ads,desktop,France
U088,SU088_05,2025-03-18 23:27:43,Catégorie: Thés bio,,click,15,facebook_ads,desktop,France
U089,SU089_01,2025-03-13 04:43:44,Produit: Thé noir Darjeeling bio (promo),P999,view,75,direct,desktop,Belgique
U089,SU089_01,2025-03-13 04:45:07,Catégorie: Thés bio,,click,33,direct,desktop,Belgique
U089,SU089_01,2025-03-13 04:46:00,Produit: Thé noir Darjeeling bio (promo),P999,view,29,direct,desktop,Belgique
U089,SU089_01,2025-03-13 04:46:52,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,18,direct,desktop,Belgique
U089,SU089_01,2025-03-13 04:47:18,Produit: Thé noir Darjeeling bio (promo),P999,purchase,5,direct,desktop,Belgique
U089,SU089_02,2025-03-30 06:24:16,Produit: Maté bio,P105,view,56,direct,desktop,Belgique
U089,SU089_02,2025-03-30 06:25:34,Catégorie: Thés bio,,click,12,direct,desktop,Belgique
U089,SU089_02,2025-04-01 01:20:38,Produit: Maté bio,P105,view,81,direct,mobile,Belgique
U089,SU089_02,2025-04-01 01:22:16,Catégorie: Thés bio,,click,47,direct,mobile,Belgique
U089,SU089_02,2025-04-01 01:23:27,Produit: Maté bio,P105,view,56,direct,mobile,Belgique
U089,SU089_03,2025-03-23 16:10:10,Produit: Thé vert Sencha,P101,view,48,direct,mobile,Belgique
U089,SU089_03,2025-03-23 16:11:08,Catégorie: Thés bio,,click,30,direct,mobile,Belgique
U089,SU089_03,2025-03-23 16:11:51,Produit: Thé vert Sencha,P101,view,90,direct,mobile,Belgique
U089,SU089_03,2025-03-23 16:13:30,Produit: Thé vert Sencha,P101,add_to_cart,49,direct,mobile,Belgique
U089,SU089_03,2025-03-23 16:14:43,Produit: Thé vert Sencha,P101,purchase,79,direct,mobile,Belgique
U089,SU089_04,2025-03-20 22:30:29,Produit: Thé noir Darjeeling bio (promo),P999,view,50,facebook_ads,tablet,Belgique
U089,SU089_04,2025-03-20 22:31:45,Catégorie: Thés bio,,click,59,facebook_ads,tablet,Belgique
U089,SU089_04,2025-03-20 22:33:09,Produit: Thé noir Darjeeling bio (promo),P999,view,15,facebook_ads,tablet,Belgique
U089,SU089_04,2025-03-20 22:33:35,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,78,facebook_ads,tablet,Belgique
U089,SU089_04,2025-03-20 22:35:15,Produit: Thé noir Darjeeling bio (promo),P999,purchase,63,facebook_ads,tablet,Belgique
U090,SU090_01,2025-03-16 00:54:22,Produit: Thé noir Darjeeling bio (promo),P999,view,86,direct,desktop,France
U090,SU090_01,2025-03-16 00:56:09,Catégorie: Thés bio,,click,11,direct,desktop,France
U090,SU090_01,2025-03-16 00:56:32,Produit: Thé noir Darjeeling bio (promo),P999,view,12,direct,desktop,France
U090,SU090_01,2025-03-16 00:57:06,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,82,direct,desktop,France
U090,SU090_01,2025-03-16 00:58:44,Produit: Thé noir Darjeeling bio (promo),P999,purchase,89,direct,desktop,France
U090,SU090_01,2025-03-19 20:39:06,Produit: Thé noir Darjeeling bio (promo),P999,view,88,organic,tablet,France
U090,SU090_01,2025-03-19 20:41:00,Catégorie: Thés bio,,click,15,organic,tablet,France
U090,SU090_01,2025-03-22 15:01:14,Produit: Thé noir Darjeeling bio (promo),P999,view,32,facebook_ads,tablet,France
U090,SU090_01,2025-03-22 15:01:56,Catégorie: Thés bio,,click,65,facebook_ads,tablet,France
U090,SU090_01,2025-03-22 15:03:08,Produit: Thé noir Darjeeling bio (promo),P999,view,82,facebook_ads,tablet,France
U090,SU090_01,2025-03-22 15:04:45,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,69,facebook_ads,tablet,France
U090,SU090_01,2025-03-22 15:06:01,Produit: Thé noir Darjeeling bio (promo),P999,purchase,81,facebook_ads,tablet,France
U090,SU090_02,2025-03-17 09:10:39,Produit: Thé vert Sencha,P101,view,42,organic,desktop,France
U090,SU090_02,2025-03-17 09:11:34,Catégorie: Thés bio,,click,18,organic,desktop,France
U090,SU090_02,2025-03-19 05:52:42,Produit: Thé blanc Bai Mu Dan ,P102,view,46,facebook_ads,tablet,France,
U090,SU090_02,2025-03-19 05:53:37,Catégorie: Thés bio,,click,20,facebook_ads,tablet,France
U090,SU090_02,2025-03-19 05:54:19,Produit: Thé blanc Bai Mu Dan ,P102,view,73,facebook_ads,tablet,France,
U090,SU090_02,2025-03-19 05:55:58,Produit: Thé blanc Bai Mu Dan ,P102,add_to_cart,10,facebook_ads,tablet,France,
U090,SU090_02,2025-03-28 12:52:51,Produit: Thé noir Darjeeling bio (promo),P999,view,52,direct,mobile,France
U090,SU090_02,2025-03-28 12:54:11,Catégorie: Thés bio,,click,55,direct,mobile,France
U090,SU090_02,2025-03-28 12:55:13,Produit: Thé noir Darjeeling bio (promo),P999,view,78,direct,mobile,France
U090,SU090_02,2025-03-28 12:56:54,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,88,direct,mobile,France
U090,SU090_02,2025-03-28 12:58:44,Produit: Thé noir Darjeeling bio (promo),P999,purchase,35,direct,mobile,France
U090,SU090_02,2025-04-03 22:22:45,Produit: Thé vert Sencha,P101,view,53,direct,desktop,France
U090,SU090_02,2025-04-03 22:23:56,Catégorie: Thés bio,,click,24,direct,desktop,France
U090,SU090_02,2025-04-03 22:24:30,Produit: Thé vert Sencha,P101,view,21,direct,desktop,France
U090,SU090_03,2025-03-29 05:31:20,Produit: Thé noir Darjeeling bio (promo),P999,view,17,organic,mobile,France
U090,SU090_03,2025-03-29 05:31:51,Catégorie: Thés bio,,click,22,organic,mobile,France
U090,SU090_03,2025-03-29 05:32:32,Produit: Thé noir Darjeeling bio (promo),P999,view,77,organic,mobile,France
U090,SU090_03,2025-03-29 05:33:59,Produit: Thé noir Darjeeling bio (promo),P999,add_to_cart,66,organic,mobile,France
